osm_id,osm_type,lat,lon,distance_m,primary_tag,primary_value,name,brand,shop,amenity,office,craft,tourism,leisure,cuisine,opening_hours,phone,website,wheelchair,outdoor_seating,takeaway,delivery,level,addr_street,addr_housenumber,addr_postcode,label
2629371835,node,40.7653752,-73.9575093,1203.3,amenity,cafe,Le Pain Quotidien,Le Pain Quotidien,,cafe,,,,,coffee_shop,Mo-Fr 07:00-19:30; Sa-Su 07:30-19:30,,https://www.lepainquotidien.com/store/68th-first/,yes,,yes,,,1st Avenue,1270,10021,food_drink
6670244863,node,40.7654726,-73.9581504,1209.5,amenity,cafe,MATTO,,,cafe,,,,,coffee_shop,,,https://www.matto.com/,,,,,,East 68th Street,359,,food_drink
6670248386,node,40.767145,-73.9622401,1210.2,shop,newsagent,,,newsagent,,,,,,,,,,,,,,,,,,retail
9520799017,node,40.7865976,-73.9521915,1211.0,shop,supermarket,Carnegie Market,,supermarket,,,,,,,Mo-Su 07:00-23:00,+1 6466092122,http://carnegiemarket.com,,,,,,,,10128,retail
9858455466,node,40.7654082,-73.9579801,1211.7,amenity,restaurant,Little Italy Pizza,,,restaurant,,,,,pizza,,+1 212-249-2244,,yes,,,,0,,,,food_drink
4798493527,node,40.7700521,-73.965721,1212.8,tourism,gallery,Michael Altman Fine Art,,,,,,gallery,,,Mo-Fr 10:00-17:00; PH off,+1-212-879-0002,https://mnafineart.com/,,,,,,East 70th Street,38,10021,leisure_entertainment
664750647,way,40.7864664,-73.9507717,1212.8,amenity,pharmacy,CVS Pharmacy,CVS Pharmacy,,pharmacy,,,,,,"Mo-Su 07:00-24:00 open ""Store"" || Mo-Fr 08:00-13:30, 14:00-20:00; Sa 09:00-13:30, 14:00-18:00; Su 10:00-13:30, 14:00-17:00 open ""Pharmacy""",+1 212-289-3846,https://www.cvs.com/store-locator/new-york-ny-pharmacies/1500-lexington-ave-new-york-ny-10029/storeid=5772,yes,,,,0,Lexington Avenue,1500,,health
6670248392,node,40.767434,-73.9627759,1213.7,shop,dry_cleaning,,,dry_cleaning,,,,,,,,,,,,,,,East 68th Street,161,10065,personal_care
2629371832,node,40.7652725,-73.9575747,1215.8,amenity,fast_food,Taco Bell,Taco Bell,,fast_food,,,,,tex-mex,,+1 347-815-2622,https://locations.tacobell.com/ny/new-york/1266-1st-ave.html,,,yes,,,1st Avenue,1266,10021,food_drink
5017262526,node,40.770816,-73.9663389,1216.9,shop,bakery,Ladurée,,bakery,,,,,,,Mo-Sa 09:00-19:00; Su 10:00-18:00,,,,,,,,Madison Avenue,864,,food_drink
5400495543,node,40.7680476,-73.9637326,1218.5,shop,alcohol,Garnet Wines & Liquors,,alcohol,,,,,,,Mo-We 08:00-21:00; Th-Sa 08:00-22:00; Su 12:00-19:00,+1 212-772-3211,https://www.garnetwine.com,,,,yes,,Lexington Avenue,929,10065,retail
10697318128,node,40.7719612,-73.9670385,1220.2,amenity,doctors,Facial Plastic Surgery Group of NYC,,,doctors,,,,,,Mo-Sa 09:00-18:00; Su off,+1-646-233-4175,https://www.facialplasticsurgerygroupnyc.com/,,,,,,5th Avenue,905,10021,health
6670244847,node,40.765174,-73.9574182,1222.6,amenity,restaurant,Sophie's Cuban Cuisine,,,restaurant,,,,,,"Mo-Fr 10:00-20:30; Sa,Su 10:00-20:00",,https://www.sophiescuban.com,,,,,,East 68th Street,401,,food_drink
458061825,way,40.7647343,-73.95394,1225.4,amenity,hospital,NewYork-Presbyterian / Weill Cornell Medical Center,,,hospital,,,,,,24/7,+1 212 746 5454,https://www.nyp.org/locations/newyork-presbyterian-weill-cornell-medical-center,,,,,,East 68th Street,525,10065,health
6670244875,node,40.7661461,-73.9606301,1227.5,amenity,bank,Capital One,Capital One,,bank,,,,,,,,https://www.capitalone.com/,,,,,,,,,finance
12584860105,node,40.7694794,-73.9654609,1229.2,amenity,doctors,New York Liposuction Center,,,doctors,,,,,,Mo-Fr 09:00-17:00,+1-917-809-7787,https://www.newyorkliposuction.com,,,,,,Park Avenue,700,10021,health
2723813006,node,40.767958,-73.9637948,1229.2,amenity,cafe,Gong Cha,Gong Cha,,cafe,,,,,bubble_tea,,+1-646-876-1020,https://www.gongchausa.com/,,,yes,,,Lexington Avenue,925,10065,food_drink
12209831057,node,40.7669993,-73.9623626,1229.3,shop,clothes,Madewell,Madewell,clothes,,,,,,,,+1-332-777-3527,https://stores.madewell.com/us/ny/new-york/1165-third-avenue,,,,,,3rd Avenue,1165,10065,retail
6670248387,node,40.767172,-73.9627357,1233.9,shop,cosmetics,bluemercury,bluemercury,cosmetics,,,,,,,Mo-We 10:00-18:00; Th-Sa 10:00-19:00; Su 11:00-18:00,+1 212-988-1141,https://bluemercury.com/apps/store-locator/s/third-avenue,,,,,0,3rd Avenue,1164,,retail
7259558973,node,40.7706419,-73.9664711,1235.7,shop,clothes,Elie Saab,,clothes,,,,,,,,,,,,,,,,,,retail
5577592712,node,40.7865921,-73.950228,1235.7,amenity,fast_food,Taco Bell,Taco Bell,,fast_food,,,,,tex-mex,Mo-Su 10:00-23:00,+1 646-362-3400,https://locations.tacobell.com/ny/manhattan/1503-lexington-ave.html,yes,,yes,yes,0,Lexington Avenue,1503,10029,food_drink
7667663369,node,40.7678967,-73.9638269,1235.9,shop,beauty,Jean Claude Biguine,,beauty,,,,,,,,,,,,,,,Lexington Avenue,,,personal_care
5721487665,node,40.7866343,-73.9501997,1240.8,amenity,fast_food,Bardolino Pizza,,,fast_food,,,,,,"Mo-Th 10:00-23:00; Fr, Sa 10:00-24:00; Su 11:00-23:00",+1 646-850-1706,http://orderbardolinopizza.com,yes,,yes,yes,0,Lexington Avenue,1505,10029,food_drink
7259558975,node,40.7702962,-73.9663107,1242.0,shop,clothes,Prada,Prada,clothes,,,,,,,Mo-Sa 11:00-18:00; Su 12:00-17:00,,,,,,,,,,,retail
9908595363,node,40.7867032,-73.9505047,1242.9,amenity,pub,Lexington Publick,,,pub,,,,,,"Mo-Th, Sa, Su 16:00-02:00; Fr 14:00-02:00",+1 646-799-9494,https://www.lexingtonpublicknyc.com/,,,,,,Lexington Avenue,1504,10029,food_drink
5721493494,node,40.7866636,-73.9501801,1244.4,amenity,restaurant,El Tepeyac Taqueria,,,restaurant,,,,,mexican,Mo-Su 08:00-23:00,+1 212-722-2020,,yes,,yes,yes,0,Lexington Avenue,1505,10029,food_drink
9590309771,node,40.7870041,-73.9540362,1252.6,amenity,cafe,Grabstein's Bagels,,,cafe,,,,,bagel,Mo-Su 07:00-17:00,,https://grabsteinsbagels.square.site/,,yes,yes,yes,,East 96th Street,50,10128,food_drink
12209829460,node,40.7670166,-73.9628431,1253.0,shop,supermarket,Ouri's Market,,supermarket,,,,,,,,+1-212-794-9500,https://ourismarket.com/,,,,,,3rd Avenue,1160,10065,retail
9572028344,node,40.7864405,-73.9487376,1253.1,shop,convenience,Heavenly Market,,convenience,,,,,,sandwich,24/7,+1 212-600-0162,,,,,yes,,3rd Avenue,1760,10029,retail
5607297102,node,40.7867888,-73.950455,1253.1,leisure,sports_centre,VITAL Climbing Gym,VITAL,,,,,,sports_centre,,"Mo-Fr 08:00-23:00; Sa, Su 10:00-20:00",+1-212-410-7070,https://www.vitalclimbinggym.com/upper-east,,,,,,Lexington Avenue,1506,,leisure_entertainment
6937498380,node,40.7675999,-73.9637499,1255.0,shop,kiosk,,,kiosk,,,,,,,,,,,,,,,,,,food_drink
5640004458,node,40.7867586,-73.9501119,1255.9,amenity,fast_food,Bamboo House,,,fast_food,,,,,chinese;sushi,11:00-22:30,+1-917-938-9783,,,,yes,yes,0,Lexington Avenue,1509,10029,food_drink
6949740425,node,40.7870323,-73.9541203,1256.1,shop,florist,Jerome Florists,,florist,,,,,,,Su-Fr 09:00-18:00,,,,,,yes,,Madison Avenue,1379,10128,retail
266894185,way,40.7712772,-73.967146,1256.8,tourism,museum,Frick Collection,,,,,,museum,,,"Mo,We-Su 10:30-17:30",,,,,,,,East 70th Street,1,10021,leisure_entertainment
562367949,way,40.7850572,-73.9449502,1257.9,amenity,hospital,NYC Health + Hospitals/Metropolitan,,,hospital,,,,,,24/7,+1 212-423-6262,https://www.nychealthandhospitals.org/metropolitan/,,,,,,1st Avenue,1901,10129,health
12095092700,node,40.7645657,-73.955956,1261.4,amenity,hospital,New York Presbyterian Alexandra Cohen Hospital for Women and Newborns,,,hospital,,,,,,,,,yes,,,,0,York Avenue,1283,,health
6270649485,node,40.7871321,-73.9544023,1268.5,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,05:00-21:30,+1 212-534-7225,https://www.starbucks.com/store-locator/store/12003/96th-madison-1378-madison-avenue-new-york-ny-101280712-us,,no,yes,,,Madison Avenue,1378,10128,food_drink
10983217449,node,40.7868776,-73.9499982,1271.0,amenity,restaurant,Sushi W,,,restaurant,,,,,sushi,,,,yes,,,,0,Lexington Avenue,1513,,food_drink
5855863541,node,40.7668516,-73.9629549,1273.1,amenity,clinic,CityMD,CityMD,,clinic,,,,,,"Mo-Fr 08:00-20:00; Sa, Su 08:00-18:00",+1 212-933-0007,https://www.citymd.com/urgent-care-locations/ny/new-york/east-67th/005,,,,,,3rd Avenue,1150,10065,health
7241143782,node,40.7666415,-73.9626289,1274.5,amenity,fast_food,Chipotle,Chipotle,,fast_food,,,,,mexican,10:45-22:00,+1-917-475-9280,https://locations.chipotle.com/ny/new-york/1153-third-avenue,,,yes,,,3rd Avenue,1153,10065,food_drink
9719182249,node,40.7869443,-73.9499495,1279.2,shop,laundry,Laundry,,laundry,,,,,,,07:30-20:30,,,yes,,,,0,Lexington Avenue,1515,,personal_care
9507826659,node,40.7665845,-73.962666,1281.4,shop,clothes,Vineyard Vines,Vineyard Vines,clothes,,,,,,,Mo-Sa 10:00-18:00; Su 12:00-17:00,+1 646-964-5691,https://www.vineyardvines.com/storedetails?StoreID=39,yes,,,,0,3rd Avenue,1151,10065,retail
2723812948,node,40.7667619,-73.9630131,1284.0,shop,clothes,Janie & Jack,Janie & Jack,clothes,,,,,,,,,,,,,,,3rd Avenue,1150,10065,retail
5978792117,node,40.7870202,-73.9499241,1287.9,shop,convenience,New Bani Grocery,,convenience,,,,,,,,+1 212-410-6992,,no,,,,0,Lexington Avenue,1517,,retail
2724283926,node,40.7873253,-73.9538938,1287.9,amenity,cafe,Daily Provisions,,,cafe,,,,,,Mo-Su 07:00-21:00,,,,yes,,,,Madison Avenue,1381,10029,food_drink
3589024668,node,40.7872731,-73.9517102,1289.8,amenity,restaurant,T & J Jamaican Flava,,,restaurant,,,,,caribbean,06:00-20:00,+1 212-860-8603,,,,yes,yes,0,Park Avenue,1257,10029,food_drink
562360129,way,40.7644584,-73.956963,1290.0,amenity,hospital,Memorial Sloan Kettering Cancer Center,,,hospital,,,,,,,+1 212 639 2000,https://www.mskcc.org/,,,,,,York Avenue,1275,10065,health
3589024672,node,40.7873,-73.9516853,1293.0,shop,tailor,97 Tailor & Cleaner,,tailor,,,,,,,,+1 212-369-5880,,,,,,0,Park Avenue,1257,10029,personal_care
5672759305,node,40.7873686,-73.9527035,1293.6,amenity,restaurant,El Paso Taqueria,,,restaurant,,,,,mexican,Mo-Su 09:30-23:00,+1-212-996-1739,,,,yes,yes,,East 97th Street,64,10029,food_drink
4757891123,node,40.7873339,-73.9516565,1297.0,amenity,restaurant,Earls,Earls,,restaurant,,,,,american,Tu-Su 16:00-00:00,+1 212-289-1581,https://www.earlsny.com,,,yes,,,Park Avenue,1259,10029,food_drink
9719202412,node,40.7873564,-73.9516331,1299.7,amenity,bar,The Guthrie Inn,,,bar,,,,,,,,,,,,,0,Park Avenue,1259,10029,food_drink
11093360192,node,40.7661485,-73.9622795,1301.4,shop,laundry,Jim Lee,,laundry,,,,,,,Mo-Fr 09:00-17:00,,,,,,,,East 67th Street,212,,personal_care
11093309492,node,40.7661833,-73.962362,1302.3,amenity,cafe,Padoca Bakery,,,cafe,,,,,,"Mo, Tu 07:30-15:30; We-Fr 07:30-16:30; Sa, Su 08:00-16:00",,,,,,,,East 67th Street ,210,,food_drink
5978868285,node,40.7874536,-73.9529145,1302.3,shop,laundry,Manhattan’s Best Laundromat,,laundry,,,,,,,,,,,,,,,,,,personal_care
9719216591,node,40.78739,-73.9516174,1303.6,amenity,restaurant,O Cuisine,,,restaurant,,,,,,,+1 212-731-9708,https://ocuisine.nyc/,,,no,no,0,Park Avenue,1261,10029,food_drink
11093347420,node,40.7662226,-73.9624711,1304.0,amenity,restaurant,Bedford Falls,,,restaurant,,,,,,,,,,,,,,East 67th Street,206,,food_drink
5672782246,node,40.7874897,-73.953786,1305.9,amenity,cafe,Champignon Café,,,cafe,,,,,sandwich;breakfast;coffee_shop,"Mo-Fr 07:00-21:00; Sa, Su 07:00-19:00",+1 212-987-1700,https://www.champignoncafe.com,,no,yes,yes,,Madison Avenue,1389,10029,food_drink
6071822213,node,40.787551,-73.9537374,1312.7,shop,convenience,Lane Farms Market,,convenience,,,,,,,Mo-Fr 07:00-20:30; Sa 08:00-19:00; Su 09:00-20:00,+1 212-831-5014,https://lanefarmsmarket.com/,,,,yes,,Madison Avenue,1391,10029,retail
2723809069,node,40.7662786,-73.9628618,1318.5,shop,clothes,Nike,Nike,clothes,,,,,,,Mo-Sa 10:00-19:00; Su 11:00-18:00,+1 212-535-1530,https://www.nike.com/retail/s/nike-by-upper-east-side,,,,,,3rd Avenue,1131,10065,retail
5793254014,node,40.7875957,-73.9540901,1318.5,amenity,atm,Bank of America,Bank of America,,atm,,,,,,24/7,,https://locators.bankofamerica.com/ny/newyork/atm-new-york-107616.html,,,,,,East 96th Street,21,10128,finance
12095061974,node,40.7645459,-73.9585855,1318.9,shop,art,Eastside Art Gallery,,art,,,,,,,,,,limited,,,,0,1st Avenue,1239,,retail
2629371853,node,40.7644185,-73.9581907,1321.8,amenity,bank,TD Bank,TD Bank,,bank,,,,,,Mo-Fr 08:30-18:00; Sa 09:30-13:00,,https://locations.td.com/us/1240-1st-avenue-67th-1st-avenue,,,,,,,,,finance
2723743084,node,40.7645085,-73.958622,1323.8,amenity,restaurant,Chamoun's Way,,,restaurant,,,,,lebanese,,,https://www.eatchamounsway.com/,yes,,,,0,1st Avenue,1237,10065,food_drink
2723866660,node,40.7698597,-73.9671261,1325.6,amenity,cafe,Poppi,,,cafe,,,,,coffee_shop,Su-Fr 07:00-19:00; Sa 08:00-18:00,,https://www.poppi.nyc/,,,,,,East 69th Street,20,10065,food_drink
5672860212,node,40.7876673,-73.954025,1326.3,amenity,cafe,Da Capo Aperitivo e Caffe,,,cafe,,,,,italian,"Mo-Th, Su 07:00-22:00; Sa, Su 08:00-20:00",+1 646-707-0684,https://www.dacaponyc.com/#1392madisonavenyc-section,,yes,,yes,,Madison Avenue,1392,10029,food_drink
12095061976,node,40.7644608,-73.9586442,1329.5,amenity,pharmacy,Vitahealth Apothecary,,,pharmacy,,,,,,,,,yes,,,,0,1st Avenue,1235,,health
6270647901,node,40.7877036,-73.9536486,1329.5,amenity,bank,Citibank,Citibank,,bank,,,,,,24/7,,,,,,,,,,,finance
11232603212,node,40.7644401,-73.9586932,1333.0,amenity,restaurant,Pizza Park,,,restaurant,,,,,pizza,,,,,,,,0,1st Avenue,1233,,food_drink
6270647902,node,40.7877616,-73.9536057,1335.9,amenity,fast_food,Dunkin',Dunkin',,fast_food,,,,,donut;coffee_shop,Mo-Fr 05:00-21:00; Sa-Su 06:00-20:00,+1 212-423-0190,https://locations.dunkindonuts.com/en/ny/new-york/1391-madison-ave/340849,,,yes,,,Madison Avenue,1391,10029,food_drink
5017262527,node,40.7696792,-73.9671782,1339.5,shop,clothes,Dolce & Gabbana,Dolce & Gabbana,clothes,,,,,,,,,,,,,,,,,,retail
266879142,way,40.7663567,-73.9634322,1341.2,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,,,,,,yes,,,3rd Avenue,1128,10065,food_drink
5808137401,node,40.7696159,-73.9672168,1345.8,shop,clothes,Jil Sander,Jil Sander,clothes,,,,,,,Mo-Sa 10:00-18:00,+1 212-838-6100,https://www.jilsander.com/stores,,,,,,Madison Avenue,818,10028,retail
3569401287,node,40.7646858,-73.9469464,1346.1,shop,supermarket,Foodtown,Foodtown,supermarket,,,,,,,"Mo-Fr 07:00-22:00,10:00-20:00; Sa 07:00-22:00,10:00-18:00; Su 07:00-22:00,10:00-14:00",+1 212-371-2680,https://www.foodtown.com/stores/foodtown-of-roosevelt-island,,,,no,,Main Street,686,10044,retail
5978868385,node,40.7878623,-73.9538985,1347.6,amenity,fast_food,Famous Famiglia Pizzeria,,,fast_food,,,,,pizza,,+1 212-996-9797,http://orderfamigliapizza.com,,no,,yes,,Madison Avenue,1398,10029,food_drink
10134134927,node,40.7643097,-73.9587823,1349.2,amenity,fast_food,Bagel Works,,,fast_food,,,,,bagel,,,,,,,,0,1st Avenue,1129,,food_drink
357588258,node,40.7684347,-73.9662495,1351.0,office,association,Council on Foreign Relations,,,,association,,,,,,+1-212-434-9400;+1-212-434-9800,https://www.cfr.org/,,,,,,East 68th Street,58,10065,office_professional
12188861257,node,40.7792698,-73.9688404,1354.8,tourism,museum,Henry Luce Nature Observatory,,,,,,museum,,,Tu-Su 10:00-17:00,+1 212 7720210,https://www.centralpark.com/things-to-do/attractions/henry-luce-nature-observatory/,,,,,,,,,leisure_entertainment
4133854273,node,40.7879358,-73.9534358,1355.2,amenity,cafe,Le Pain Quotidien,Le Pain Quotidien,,cafe,,,,,coffee_shop,"Mo-Fr 07:00-18:00; Sa, Su 08:00-17:00",+16466633149,https://www.lepainquotidien.com/us/en/locations/97th_&_Madison/1399-Madison-Ave,,yes,yes,,,Madison Avenue,1399,,food_drink
2723809172,node,40.7657127,-73.9625988,1356.6,shop,dry_cleaning,J's Cleaners,,dry_cleaning,,,,,,,,+1 212 452 2630,,,,,,,East 66th Street,211,10065,personal_care
2723809155,node,40.7657425,-73.962679,1357.7,shop,massage,iLove spa,,massage,,,,,,,,+1 646 918 6513,,,,,,,East 66th Street,209,10065,personal_care
2723809134,node,40.765775,-73.9627462,1358.0,amenity,pharmacy,Cherry's Pharmacy,,,pharmacy,,,,,,,+1 212 717 7797,,,,,,,East 66th Street,207,10065,health
7202234796,node,40.7692531,-73.9670957,1358.1,shop,clothes,Max Mara,Max Mara,clothes,,,,,,,,,,,,,,,,,,retail
7132789393,node,40.7863156,-73.9453305,1359.0,shop,convenience,Mr. Moe's Gourmet Deli,,convenience,,,,,,,24/7,+1 646-329-5822,,,,,,,2nd Avenue,1924,,retail
2723809130,node,40.7658005,-73.9628184,1359.2,amenity,cafe,Madame Bonte Cafe,,,cafe,,,,,,,,,,,,,,East 66th Street,205,10065,food_drink
12188861255,node,40.7793434,-73.9688987,1361.8,shop,gift,,,gift,,,,,,,,,,,,,,1,,,,retail
4822836222,node,40.7856582,-73.9439308,1362.0,tourism,museum,Garbage museum,,,,,,museum,,,,,,,,,,,,,,leisure_entertainment
5594825875,node,40.7873057,-73.9480257,1363.6,amenity,dojo,Next Evolution Martial Arts,,,dojo,,,,,,Mo-Fr 12:00-21:00; Sa 09:00-13:30,+1-212-828-5678,https://nextevolutionmartialarts.com/,,,,,0,3rd Avenue,1786,,leisure_entertainment
2723743081,node,40.7641892,-73.9588502,1363.7,amenity,fast_food,Dunkin',Dunkin',,fast_food,,,,,donut;coffee_shop,24/7,+1 212-734-5465,https://locations.dunkindonuts.com/en/ny/new-york/1225-1st-ave/337561,,,yes,,,1st Avenue,1225,10021,food_drink
5588989245,node,40.7873895,-73.9482837,1365.3,amenity,restaurant,Mrs. An Thai,,,restaurant,,,,,thai,Mo-Su 10:30-23:00,+1-212-933-9988,https://www.mrsanthainyc.com,,,yes,yes,,East 99th Street,173,10029,food_drink
6416986800,node,40.7642394,-73.9590946,1365.5,shop,laundry,Capri Laundry Room,,laundry,,,,,,,Mo-Fr 07:00-19:00; Sa 08:00-18:00,+1-212-628-2323,,no,,,,,East 66th Street,343,10065,personal_care
2723743095,node,40.7641785,-73.9589819,1368.6,shop,hairdresser,Premier Hair Salon and Spa,,hairdresser,,,,,,,Mo-Fr 10:00-19:00; Sa 10:00-18:00,+1-646-649-2289,https://premiersalonandspa.com,no,,,,0,East 66th Street,343,10065,personal_care
7239728455,node,40.7880551,-73.9537505,1368.7,amenity,cafe,Joe & The Juice,Joe & The Juice,,cafe,,,,,coffee_shop,"Mo 07:30-19:00; Tu-Fr 07:00-19:00; Sa, Su 08:00-19:00",,https://www.joejuice.com/stores?location=Y2876xbNJA,,no,yes,,,Madison Avenue,1400,10029,food_drink
7202234804,node,40.7693923,-73.967378,1370.2,shop,clothes,Mackage,Mackage,clothes,,,,,,,,,,,,,,,,,,retail
13098967839,node,40.7873664,-73.947978,1371.3,shop,convenience,Organc Valley Food Market,,convenience,,,,,,breakfast;sandwich,,,,,,,,,,,,retail
2724290536,node,40.7880872,-73.953726,1372.3,shop,beauty,Nail Spa House,,beauty,,,,,,,Mo-Sa 10:00-20:30; Su 10:00-19:00,,,,,,,,Madison Avenue,1400,10029,personal_care
6949740429,node,40.7690363,-73.9671242,1373.0,amenity,restaurant,Bel Ami Cafe,,,restaurant,,,,,,,,,,,,,,,,,food_drink
7042033244,node,40.7864347,-73.9452421,1374.1,shop,hairdresser,Genesis Salon,,hairdresser,,,,,,,Mo-Sa 09:30-18:00; Su 10:00-15:00,+1 212-987-2975,,,,,,,2nd Avenue,1924,,personal_care
2724290538,node,40.7881135,-73.9537052,1375.2,shop,convenience,One Up Bidtro,,convenience,,,,,,,,+1 917-492-0697,https://www.oneupbistro.com/,assisted,,,yes,0,Madison Avenue,1404,10029,retail
266924333,way,40.7870045,-73.9466465,1376.1,amenity,arts_centre,El Barrio’s Artspace PS109,,,arts_centre,,,,,,,,,,,,,,East 99th Street,215,10029,leisure_entertainment
12185208423,node,40.7643851,-73.9599627,1377.8,shop,hairdresser,Mankind Barbers,,hairdresser,,,,,,,,,,,,,,,,,,personal_care
7042074233,node,40.7864891,-73.945206,1380.9,office,lawyer,Law Offices of Anthony Iadevaia,,,,lawyer,,,,,,+1 212-996-8700,,,,,,0,2nd Avenue,1932,,office_professional
9097226516,node,40.7881921,-73.9532775,1383.8,amenity,fast_food,Yoan Ming Garden,,,fast_food,,,,,chinese,Mo-Fr 10:30-22:00; Sa 11:00-22:00,+1-212-426-9545,,,,yes,yes,,Madison Avenue,1407,10029,food_drink
6237581035,node,40.7882101,-73.9536309,1385.8,amenity,fast_food,Thai Peppercorn,,,fast_food,,,,,thai,Mo-Su 11:00-21:30,+1 212-987-6185,,yes,,yes,yes,,Madison Avenue,1406,10029,food_drink
12095095042,node,40.764094,-73.9592768,1386.0,amenity,restaurant,Sushi Yoshizawa,,,restaurant,,,,,sushi,,,,yes,,,,0,East 66th Street,354,,food_drink
12683868568,node,40.7689424,-73.9672404,1386.9,shop,supermarket,Nardos,,supermarket,,,,,,,Mon-Sat 10am-6pm,+1-917-283-2622,https://www.nardosdesign.com/pages/new-york,,,,,,Madison Avenue,807,10065,retail
278363024,way,40.7802611,-73.9687943,1387.0,amenity,theatre,Delacorte Theater,,,theatre,,,,,,,,https://www.centralparknyc.org/locations/delacorte-theater,,,,,,,,,leisure_entertainment
12095095040,node,40.7640371,-73.9591479,1388.1,amenity,veterinary,University Animal Hospital,,,veterinary,,,,,,,,,,,,,,East 66th Street,354,,health
1748991481,node,40.7878447,-73.9493119,1389.2,shop,convenience,J and J Food Market,,convenience,,,,,,,Mo-Su 08:00-22:00,+1 212-831-5160,,yes,,,,0,East 99th Street,153,,retail
12662686148,node,40.7882526,-73.9532467,1390.5,amenity,pharmacy,Mount Sinai Pharmacy on Madison,,,pharmacy,,,,,,"Mo-Fr 08:30-20:00; Sa,Su 08:30-17:00",,,,,,,,Madison Avenue,1407,,health
2629371814,node,40.7639735,-73.9590173,1391.0,shop,convenience,The Deli Deli,,convenience,,,,,,,,,,,,,,,1st Avenue,1219,10065,retail
2623014627,node,40.7659236,-73.9636686,1391.3,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,Mo-Fr 04:45-22:30; Sa-Su 05:30-22:00,+1 212-472-6535,https://www.starbucks.com/store-locator/store/11721/66th-third-1128-third-avenue-new-york-ny-100656606-us,,,yes,,,3rd Avenue,1128,10065,food_drink
10969550176,node,40.7875456,-73.9478563,1393.5,shop,beauty,Expressbrows,,beauty,,,,,,,,+1 646-918-7326,,,,,,,3rd Avenue,1794,,personal_care
6949740441,node,40.7689276,-73.9673219,1393.6,shop,clothes,Bonpoint,,clothes,,,,,,,,,,,,,,,,,,retail
266864331,way,40.7640528,-73.9594468,1395.4,amenity,cafe,Java Girl,,,cafe,,,,,,"Mo-Fr 06:30-19:00; Sa,Su 08:30-16:00",+1-212-737-3490,https://javagirlnewyork.com/,,,,,,East 66th Street,348,10065,food_drink
5071910221,node,40.7878957,-73.9492724,1395.6,shop,pastry,Lloyd's Carrot Cake,,pastry,,,,,,,Mo-Fr 09:00-19:00; Sa 10:00-18:00; Su 10:00-15:00,+1 212-831-9156,https://www.lloydscarrotcake.com,,,yes,yes,0,Lexington Avenue,1553,,food_drink
11901634329,node,40.7691736,-73.9675636,1396.2,shop,optician,Oliver Peoples,Oliver Peoples,optician,,,,,,,,,,,,,,,Madison Avenue,575,10065,health
6055301232,node,40.7883099,-73.9535669,1396.9,amenity,pharmacy,Drug Loft Pharmacy & Wellness Center,,,pharmacy,,,,,,Mo-Fr 09:00-19:45; Sa 09:00-17:00; Su off,+1 212-996-9499,https://www.drugloftpharmacy.com,,,,yes,,Madison Avenue,1408,10029,health
10969532665,node,40.7875849,-73.9478231,1398.5,shop,hairdresser,Are the Barber,,hairdresser,,,,,,,,+1-862-315-7511,https://arethebarber.com/,,,,,,3rd Avenue,1796,10029,personal_care
5594850048,node,40.7866367,-73.9451091,1399.2,amenity,pharmacy,Health Mart,Health Mart,,pharmacy,,,,,,Mo-Fr 09:30-18:30; Sa 10:30-16:30,+1-212-426-6484,,yes,,,,,2nd Avenue,1938,,health
6055311151,node,40.7883648,-73.9535158,1402.9,amenity,restaurant,Conmigo,,,restaurant,,,,,mexican,Mo-Su 11:00-22:00,+1 212-368-1684,https://www.visual.menu/conmigo-madison/menu/brunch?category=Brunch%20Cocktails,,,,yes,,Madison Avenue,1410,10029,food_drink
13098967841,node,40.7876185,-73.9477928,1402.9,shop,dry_cleaning,F.A.B.J. Cleaners,,dry_cleaning,,,,,,,,+1-646-684-4937,,,,,,,,,,personal_care
9403712675,node,40.7658106,-73.9637029,1402.9,shop,clothes,Intimissimi,Intimissimi,clothes,,,,,,,,,,,,,,,3rd Avenue,1124,10065,retail
7615599474,node,40.7688253,-73.9673965,1405.1,shop,clothes,Pierre Yovanovic,,clothes,,,,,,,,,,,,,,,Madison Avene,801,,retail
5781165001,node,40.7655804,-73.9633446,1405.1,shop,clothes,Lululemon,Lululemon,clothes,,,,,,,Mo-Sa 10:00-20:00; Su 10:00-19:00,+1 212-755-5019,https://info.lululemon.com/stores/us/new-york/66thstreet,,,,,,3rd Avenue,1127,,retail
2723664157,node,40.7638606,-73.9590987,1405.2,amenity,restaurant,LENOXTHAI,,,restaurant,,,,,thai,"Mo-Su 11:30-15:00, 16:00-21:15",+1-212-466-6189,https://www.lenoxthai.com,,,yes,yes,,1st Avenue,1219,10065,food_drink
6222019581,node,40.7880075,-73.9491833,1409.5,amenity,fast_food,Yummy City,,,fast_food,,,,,chinese,"Mo-Th 11:00-23:00; Fr, Sa 11:00-24:00; Su 12:00-23:00",+1 212-427-6808,,yes,,only,,,Lexington Avenue,1557,,food_drink
